draft_region	draft_year	draft_month	birth_year	count_exact	count_addition_birthplace_derived	count_addition_nobirthplace_derived
АзССР	1941	06	1905	222	10	21
АзССР	1941	06	1906	223	8	23
АзССР	1941	06	1907	276	4	27
АзССР	1941	06	1908	252	14	26
АзССР	1941	06	1909	284	8	27
АзССР	1941	06	1910	381	20	30
АзССР	1941	06	1911	255	12	31
АзССР	1941	06	1912	324	22	31
АзССР	1941	06	1913	299	7	28
АзССР	1941	06	1914	241	8	30
АзССР	1941	06	1915	159	8	22
АзССР	1941	06	1916	125	6	21
АзССР	1941	06	1917	80	5	13
АзССР	1941	06	1918	67	5	12
АзССР	1941	06	1919	38	3	6
АзССР	1941	06	1920	37	5	7
АзССР	1941	06	1921	51	3	8
АзССР	1941	06	1922	57	3	20
АзССР	1941	06	1923	43	1	6
АзССР	1941	06	1924	13	1	2
АзССР	1941	06	1925	1	0	0
АзССР	1941	07		101	7	40
АзССР	1941	07	1900	30	2	8
АзССР	1941	07	1901	27	1	8
АзССР	1941	07	1902	34	5	10
АзССР	1941	07	1903	31	3	10
АзССР	1941	07	1904	37	4	11
АзССР	1941	07	1905	50	2	17
АзССР	1941	07	1906	50	3	18
АзССР	1941	07	1907	61	4	19
АзССР	1941	07	1908	79	5	19
АзССР	1941	07	1909	83	4	20
АзССР	1941	07	1910	100	5	19
АзССР	1941	07	1911	93	3	17
АзССР	1941	07	1912	113	4	19
АзССР	1941	07	1913	88	8	17
АзССР	1941	07	1914	82	2	18
АзССР	1941	07	1915	54	3	13
АзССР	1941	07	1916	49	2	12
АзССР	1941	07	1917	30	4	8
АзССР	1941	07	1918	29	1	10
АзССР	1941	07	1919	18	1	4
АзССР	1941	07	1920	15	0	5
АзССР	1941	07	1921	50	3	8
АзССР	1941	07	1922	59	5	31
АзССР	1941	07	1923	40	2	12
АзССР	1941	07	1924	7	0	2
АзССР	1941	07	1926	1	0	0
АзССР	1941	08		192	7	34
АзССР	1941	08	1900	59	5	21
АзССР	1941	08	1901	59	5	21
АзССР	1941	08	1902	91	3	25
АзССР	1941	08	1903	77	2	25
АзССР	1941	08	1904	92	3	28
АзССР	1941	08	1905	86	3	21
АзССР	1941	08	1906	78	8	19
АзССР	1941	08	1907	96	3	20
АзССР	1941	08	1908	68	4	20
АзССР	1941	08	1909	103	8	17
АзССР	1941	08	1910	104	2	17
АзССР	1941	08	1911	88	7	15
АзССР	1941	08	1912	84	3	15
АзССР	1941	08	1913	55	6	12
АзССР	1941	08	1914	73	1	12
АзССР	1941	08	1915	39	2	10
АзССР	1941	08	1916	48	1	8
АзССР	1941	08	1917	29	3	6
АзССР	1941	08	1918	29	4	7
АзССР	1941	08	1919	14	1	3
АзССР	1941	08	1920	31	1	4
АзССР	1941	08	1921	115	4	8
АзССР	1941	08	1922	182	5	27
АзССР	1941	08	1923	93	1	14
АзССР	1941	08	1924	29	1	3
АзССР	1941	08	1925	1	0	0
АзССР	1941	09		286	7	24
АзССР	1941	09	1900	111	6	14
АзССР	1941	09	1901	101	6	12
АзССР	1941	09	1902	77	4	17
АзССР	1941	09	1903	102	1	18
АзССР	1941	09	1904	98	6	20
АзССР	1941	09	1905	264	5	11
АзССР	1941	09	1906	225	2	9
АзССР	1941	09	1907	219	7	9
АзССР	1941	09	1908	259	4	10
АзССР	1941	09	1909	255	8	10
АзССР	1941	09	1910	264	5	10
АзССР	1941	09	1911	168	9	9
АзССР	1941	09	1912	157	5	10
АзССР	1941	09	1913	224	7	8
АзССР	1941	09	1914	162	5	8
АзССР	1941	09	1915	91	3	7
АзССР	1941	09	1916	82	5	6
АзССР	1941	09	1917	43	5	4
АзССР	1941	09	1918	48	4	6
АзССР	1941	09	1919	20	2	3
АзССР	1941	09	1920	34	2	5
АзССР	1941	09	1921	73	4	6
АзССР	1941	09	1922	99	4	24
АзССР	1941	09	1923	79	1	16
АзССР	1941	09	1924	39	1	3
АзССР	1941	09	1925	5	0	0
АзССР	1941	10		74	3	27
АзССР	1941	10	1900	28	0	8
АзССР	1941	10	1901	12	1	8
АзССР	1941	10	1902	15	0	11
АзССР	1941	10	1903	18	0	12
АзССР	1941	10	1904	11	0	14
АзССР	1941	10	1905	13	1	11
АзССР	1941	10	1906	20	1	12
АзССР	1941	10	1907	30	0	11
АзССР	1941	10	1908	18	1	11
АзССР	1941	10	1909	12	1	11
АзССР	1941	10	1910	26	0	12
АзССР	1941	10	1911	21	3	12
АзССР	1941	10	1912	21	1	13
АзССР	1941	10	1913	12	1	12
АзССР	1941	10	1914	15	1	13
АзССР	1941	10	1915	19	0	11
АзССР	1941	10	1916	14	0	9
АзССР	1941	10	1917	7	0	6
АзССР	1941	10	1918	11	2	8
АзССР	1941	10	1919	11	0	4
АзССР	1941	10	1920	12	0	7
АзССР	1941	10	1921	45	4	12
АзССР	1941	10	1922	66	2	36
АзССР	1941	10	1923	44	2	33
АзССР	1941	10	1924	17	1	3
АзССР	1941	10	1925	2	0	0
АзССР	1941	11		27	1	17
АзССР	1941	11	1900	8	0	3
АзССР	1941	11	1901	8	0	3
АзССР	1941	11	1902	10	1	4
АзССР	1941	11	1903	7	0	5
АзССР	1941	11	1904	15	0	5
АзССР	1941	11	1905	7	1	4
АзССР	1941	11	1906	8	0	4
АзССР	1941	11	1907	17	0	4
АзССР	1941	11	1908	13	0	4
АзССР	1941	11	1909	16	1	5
АзССР	1941	11	1910	18	1	5
АзССР	1941	11	1911	10	0	5
АзССР	1941	11	1912	20	2	5
АзССР	1941	11	1913	19	1	5
АзССР	1941	11	1914	21	1	5
АзССР	1941	11	1915	9	0	4
АзССР	1941	11	1916	9	3	3
АзССР	1941	11	1917	8	1	2
АзССР	1941	11	1918	10	0	2
АзССР	1941	11	1919	8	0	2
АзССР	1941	11	1920	11	3	3
АзССР	1941	11	1921	29	2	5
АзССР	1941	11	1922	36	4	13
АзССР	1941	11	1923	20	5	80
АзССР	1941	11	1924	19	3	1
АзССР	1941	11	1925	1	0	0
АзССР	1941	12		72	5	13
АзССР	1941	12	1900	22	1	3
АзССР	1941	12	1901	9	0	3
АзССР	1941	12	1902	18	1	5
АзССР	1941	12	1903	20	0	5
АзССР	1941	12	1904	18	2	6
АзССР	1941	12	1905	24	1	5
АзССР	1941	12	1906	51	1	5
АзССР	1941	12	1907	62	3	5
АзССР	1941	12	1908	73	0	6
АзССР	1941	12	1909	78	0	6
АзССР	1941	12	1910	107	3	9
АзССР	1941	12	1911	103	2	8
АзССР	1941	12	1912	129	5	8
АзССР	1941	12	1913	86	2	8
АзССР	1941	12	1914	73	0	8
АзССР	1941	12	1915	50	1	6
АзССР	1941	12	1916	40	1	5
АзССР	1941	12	1917	29	0	4
АзССР	1941	12	1918	33	2	4
АзССР	1941	12	1919	40	0	3
АзССР	1941	12	1920	60	3	4
АзССР	1941	12	1921	114	1	13
АзССР	1941	12	1922	156	6	19
АзССР	1941	12	1923	40	1	14
АзССР	1941	12	1924	27	0	2
АзССР	1941	12	1925	2	0	0
АзССР	1941		1900	182	5	37
АзССР	1941		1901	143	8	36
АзССР	1941		1902	164	8	44
АзССР	1941		1903	168	10	50
АзССР	1941		1904	190	7	52
АзССР	1941		1905	307	11	61
АзССР	1941		1906	293	11	72
АзССР	1941		1907	308	13	79
АзССР	1941		1908	407	15	77
АзССР	1941		1909	395	14	81
АзССР	1941		1910	538	22	92
АзССР	1941		1911	440	18	91
АзССР	1941		1912	456	16	100
АзССР	1941		1913	386	17	87
АзССР	1941		1914	335	12	88
АзССР	1941		1915	231	7	71
АзССР	1941		1916	227	18	62
АзССР	1941		1917	130	11	40
АзССР	1941		1918	149	10	49
АзССР	1941		1919	104	4	28
АзССР	1941		1920	205	10	43
АзССР	1941		1921	361	10	78
АзССР	1941		1922	491	24	207
АзССР	1941		1923	278	21	178
АзССР	1941		1924	135	6	22
АзССР	1941		1925	13	1	3
АзССР	1941		1927	1	0	0
АзССР	1941		1929	1	0	0
АзССР	1942			1472	50	144
АзССР	1942	01		407	22	61
АзССР	1942	01	1900	88	18	7
АзССР	1942	01	1901	96	7	5
АзССР	1942	01	1902	96	12	8
АзССР	1942	01	1903	72	4	9
АзССР	1942	01	1904	75	8	10
АзССР	1942	01	1905	83	17	6
АзССР	1942	01	1906	204	22	7
АзССР	1942	01	1907	235	27	8
АзССР	1942	01	1908	236	19	7
АзССР	1942	01	1909	233	19	6
АзССР	1942	01	1910	347	26	7
АзССР	1942	01	1911	222	15	7
АзССР	1942	01	1912	280	26	8
АзССР	1942	01	1913	217	14	7
АзССР	1942	01	1914	185	12	7
АзССР	1942	01	1915	104	12	6
АзССР	1942	01	1916	149	4	5
АзССР	1942	01	1917	95	4	3
АзССР	1942	01	1918	79	4	3
АзССР	1942	01	1919	86	6	3
АзССР	1942	01	1920	135	22	3
АзССР	1942	01	1921	279	46	7
АзССР	1942	01	1922	432	58	10
АзССР	1942	01	1923	174	16	13
АзССР	1942	01	1924	134	1	3
АзССР	1942	01	1925	54	0	1
АзССР	1942	01	1926	1	0	0
АзССР	1942	02		267	11	29
АзССР	1942	02	1900	65	5	4
АзССР	1942	02	1901	41	3	4
АзССР	1942	02	1902	96	4	9
АзССР	1942	02	1903	73	6	9
АзССР	1942	02	1904	81	1	10
АзССР	1942	02	1905	64	3	7
АзССР	1942	02	1906	34	2	5
АзССР	1942	02	1907	38	5	5
АзССР	1942	02	1908	32	2	5
АзССР	1942	02	1909	36	2	5
АзССР	1942	02	1910	53	3	7
АзССР	1942	02	1911	38	5	5
АзССР	1942	02	1912	38	5	6
АзССР	1942	02	1913	23	2	5
АзССР	1942	02	1914	35	3	6
АзССР	1942	02	1915	19	1	4
АзССР	1942	02	1916	31	1	4
АзССР	1942	02	1917	22	4	2
АзССР	1942	02	1918	30	3	3
АзССР	1942	02	1919	24	2	2
АзССР	1942	02	1920	59	5	3
АзССР	1942	02	1921	106	6	4
АзССР	1942	02	1922	183	13	7
АзССР	1942	02	1923	123	4	13
АзССР	1942	02	1924	113	5	6
АзССР	1942	02	1925	110	0	1
АзССР	1942	02	1926	1	0	0
АзССР	1942	03		787	37	43
АзССР	1942	03	1900	288	42	10
АзССР	1942	03	1901	158	12	7
АзССР	1942	03	1902	207	18	10
АзССР	1942	03	1903	122	10	9
АзССР	1942	03	1904	136	9	10
АзССР	1942	03	1905	100	5	9
АзССР	1942	03	1906	74	0	8
АзССР	1942	03	1907	80	6	7
АзССР	1942	03	1908	63	3	7
АзССР	1942	03	1909	70	5	7
АзССР	1942	03	1910	69	5	7
АзССР	1942	03	1911	62	1	7
АзССР	1942	03	1912	69	4	8
АзССР	1942	03	1913	58	6	6
АзССР	1942	03	1914	58	5	6
АзССР	1942	03	1915	39	6	5
АзССР	1942	03	1916	36	2	4
АзССР	1942	03	1917	41	2	3
АзССР	1942	03	1918	32	1	4
АзССР	1942	03	1919	25	4	3
АзССР	1942	03	1920	47	6	4
АзССР	1942	03	1921	41	2	5
АзССР	1942	03	1922	82	7	6
АзССР	1942	03	1923	346	7	20
АзССР	1942	03	1924	151	3	6
АзССР	1942	03	1925	32	0	1
АзССР	1942	03	1926	1	0	0
АзССР	1942	04		370	3	21
АзССР	1942	04	1900	182	1	2
АзССР	1942	04	1901	82	1	2
АзССР	1942	04	1902	122	1	2
АзССР	1942	04	1903	61	0	2
АзССР	1942	04	1904	85	2	3
АзССР	1942	04	1905	72	1	3
АзССР	1942	04	1906	27	1	3
АзССР	1942	04	1907	34	0	2
АзССР	1942	04	1908	38	0	3
АзССР	1942	04	1909	31	0	2
АзССР	1942	04	1910	34	1	3
АзССР	1942	04	1911	29	2	2
АзССР	1942	04	1912	23	1	3
АзССР	1942	04	1913	28	1	3
АзССР	1942	04	1914	30	1	3
АзССР	1942	04	1915	20	3	2
АзССР	1942	04	1916	14	0	2
АзССР	1942	04	1917	17	0	2
АзССР	1942	04	1918	18	0	2
АзССР	1942	04	1919	17	1	1
АзССР	1942	04	1920	12	2	2
АзССР	1942	04	1921	14	1	2
АзССР	1942	04	1922	23	2	3
АзССР	1942	04	1923	81	2	11
АзССР	1942	04	1924	61	1	3
АзССР	1942	04	1925	18	1	1
АзССР	1942	05		114	3	15
АзССР	1942	05	1900	21	3	2
АзССР	1942	05	1901	12	2	2
АзССР	1942	05	1902	6	2	3
АзССР	1942	05	1903	24	2	3
АзССР	1942	05	1904	25	1	3
АзССР	1942	05	1905	16	2	3
АзССР	1942	05	1906	13	3	3
АзССР	1942	05	1907	19	5	3
АзССР	1942	05	1908	19	2	3
АзССР	1942	05	1909	10	1	4
АзССР	1942	05	1910	29	5	3
АзССР	1942	05	1911	14	0	3
АзССР	1942	05	1912	24	2	5
АзССР	1942	05	1913	11	4	4
АзССР	1942	05	1914	11	4	4
АзССР	1942	05	1915	13	3	4
АзССР	1942	05	1916	17	3	3
АзССР	1942	05	1917	7	1	2
АзССР	1942	05	1918	14	1	3
АзССР	1942	05	1919	5	0	2
АзССР	1942	05	1920	8	3	3
АзССР	1942	05	1921	18	3	3
АзССР	1942	05	1922	34	5	5
АзССР	1942	05	1923	59	4	15
АзССР	1942	05	1924	60	3	4
АзССР	1942	05	1925	26	0	1
АзССР	1942	06		111	3	19
АзССР	1942	06	1900	17	4	2
АзССР	1942	06	1901	11	3	2
АзССР	1942	06	1902	14	4	3
АзССР	1942	06	1903	24	0	3
АзССР	1942	06	1904	11	1	3
АзССР	1942	06	1905	12	3	3
АзССР	1942	06	1906	20	4	4
АзССР	1942	06	1907	20	4	3
АзССР	1942	06	1908	18	3	4
АзССР	1942	06	1909	18	5	3
АзССР	1942	06	1910	24	6	5
АзССР	1942	06	1911	13	5	5
АзССР	1942	06	1912	20	5	7
АзССР	1942	06	1913	23	3	4
АзССР	1942	06	1914	21	5	5
АзССР	1942	06	1915	21	2	4
АзССР	1942	06	1916	16	5	3
АзССР	1942	06	1917	12	5	3
АзССР	1942	06	1918	12	2	3
АзССР	1942	06	1919	8	2	3
АзССР	1942	06	1920	10	4	3
АзССР	1942	06	1921	16	2	4
АзССР	1942	06	1922	22	3	6
АзССР	1942	06	1923	76	8	13
АзССР	1942	06	1924	72	3	8
АзССР	1942	06	1925	17	1	1
АзССР	1942	06	1926	2	1	0
АзССР	1942	07		104	1	13
АзССР	1942	07	1900	13	2	1
АзССР	1942	07	1901	6	1	1
АзССР	1942	07	1902	16	0	2
АзССР	1942	07	1903	14	0	2
АзССР	1942	07	1904	11	2	2
АзССР	1942	07	1905	16	2	2
АзССР	1942	07	1906	13	0	2
АзССР	1942	07	1907	11	0	2
АзССР	1942	07	1908	18	1	2
АзССР	1942	07	1909	8	2	2
АзССР	1942	07	1910	13	1	2
АзССР	1942	07	1911	15	1	2
АзССР	1942	07	1912	16	3	2
АзССР	1942	07	1913	7	0	2
АзССР	1942	07	1914	8	2	2
АзССР	1942	07	1915	7	0	2
АзССР	1942	07	1916	2	0	2
АзССР	1942	07	1917	3	1	1
АзССР	1942	07	1918	9	1	2
АзССР	1942	07	1919	8	0	1
АзССР	1942	07	1920	8	0	2
АзССР	1942	07	1921	16	1	2
АзССР	1942	07	1922	17	5	3
АзССР	1942	07	1923	71	4	8
АзССР	1942	07	1924	106	2	9
АзССР	1942	07	1925	20	0	4
АзССР	1942	08		327	24	14
АзССР	1942	08	1900	88	6	2
АзССР	1942	08	1901	36	4	1
АзССР	1942	08	1902	31	5	2
АзССР	1942	08	1903	52	3	2
АзССР	1942	08	1904	38	3	2
АзССР	1942	08	1905	38	2	2
АзССР	1942	08	1906	22	1	2
АзССР	1942	08	1907	40	1	2
АзССР	1942	08	1908	34	1	3
АзССР	1942	08	1909	30	2	3
АзССР	1942	08	1910	30	2	3
АзССР	1942	08	1911	32	2	4
АзССР	1942	08	1912	25	0	4
АзССР	1942	08	1913	25	2	4
АзССР	1942	08	1914	26	0	4
АзССР	1942	08	1915	19	4	3
АзССР	1942	08	1916	13	0	3
АзССР	1942	08	1917	13	0	2
АзССР	1942	08	1918	15	2	3
АзССР	1942	08	1919	15	1	2
АзССР	1942	08	1920	33	3	2
АзССР	1942	08	1921	47	4	3
АзССР	1942	08	1922	138	3	4
АзССР	1942	08	1923	791	25	7
АзССР	1942	08	1924	272	8	88
АзССР	1942	08	1925	51	1	3
АзССР	1942	08	1926	2	0	0
АзССР	1942	09		503	8	14
АзССР	1942	09	1900	97	1	2
АзССР	1942	09	1901	42	0	1
АзССР	1942	09	1902	42	1	2
АзССР	1942	09	1903	39	2	2
АзССР	1942	09	1904	37	1	2
АзССР	1942	09	1905	45	1	2
АзССР	1942	09	1906	26	2	2
АзССР	1942	09	1907	45	2	3
АзССР	1942	09	1908	42	2	2
АзССР	1942	09	1909	22	0	5
АзССР	1942	09	1910	48	1	4
АзССР	1942	09	1911	26	0	4
АзССР	1942	09	1912	40	0	3
АзССР	1942	09	1913	34	2	3
АзССР	1942	09	1914	31	2	3
АзССР	1942	09	1915	25	2	3
АзССР	1942	09	1916	30	1	2
АзССР	1942	09	1917	21	1	2
АзССР	1942	09	1918	26	2	2
АзССР	1942	09	1919	32	0	2
АзССР	1942	09	1920	51	1	3
АзССР	1942	09	1921	85	1	3
АзССР	1942	09	1922	90	1	3
АзССР	1942	09	1923	233	7	8
АзССР	1942	09	1924	682	12	54
АзССР	1942	09	1925	80	2	2
АзССР	1942	10		199	6	11
АзССР	1942	10	1900	28	1	1
АзССР	1942	10	1901	13	0	1
АзССР	1942	10	1902	22	0	2
АзССР	1942	10	1903	18	0	2
АзССР	1942	10	1904	12	0	2
АзССР	1942	10	1905	13	1	2
АзССР	1942	10	1906	11	0	2
АзССР	1942	10	1907	16	0	2
АзССР	1942	10	1908	13	0	2
АзССР	1942	10	1909	13	1	2
АзССР	1942	10	1910	21	1	3
АзССР	1942	10	1911	12	2	3
АзССР	1942	10	1912	11	0	3
АзССР	1942	10	1913	18	1	3
АзССР	1942	10	1914	20	0	3
АзССР	1942	10	1915	13	0	2
АзССР	1942	10	1916	14	0	2
АзССР	1942	10	1917	15	0	1
АзССР	1942	10	1918	8	0	2
АзССР	1942	10	1919	5	0	1
АзССР	1942	10	1920	12	0	2
АзССР	1942	10	1921	24	0	2
АзССР	1942	10	1922	26	2	2
АзССР	1942	10	1923	53	5	4
АзССР	1942	10	1924	259	6	15
АзССР	1942	10	1925	39	2	1
АзССР	1942	11		1100	6	9
АзССР	1942	11	1900	269	0	1
АзССР	1942	11	1901	122	2	1
АзССР	1942	11	1902	194	0	1
АзССР	1942	11	1903	115	0	1
АзССР	1942	11	1904	115	2	1
АзССР	1942	11	1905	127	2	1
АзССР	1942	11	1906	97	0	1
АзССР	1942	11	1907	102	0	1
АзССР	1942	11	1908	100	0	1
АзССР	1942	11	1909	93	2	1
АзССР	1942	11	1910	107	0	1
АзССР	1942	11	1911	67	0	1
АзССР	1942	11	1912	105	0	2
АзССР	1942	11	1913	89	1	1
АзССР	1942	11	1914	87	0	2
АзССР	1942	11	1915	58	1	1
АзССР	1942	11	1916	80	0	1
АзССР	1942	11	1917	33	0	1
АзССР	1942	11	1918	54	0	1
АзССР	1942	11	1919	50	0	1
АзССР	1942	11	1920	70	0	1
АзССР	1942	11	1921	101	1	1
АзССР	1942	11	1922	116	1	2
АзССР	1942	11	1923	316	5	3
АзССР	1942	11	1924	230	2	11
АзССР	1942	11	1925	49	0	1
АзССР	1942	12		531	8	16
АзССР	1942	12	1900	36	0	2
АзССР	1942	12	1901	36	0	1
АзССР	1942	12	1902	32	2	2
АзССР	1942	12	1903	20	0	1
АзССР	1942	12	1904	21	1	2
АзССР	1942	12	1905	28	0	1
АзССР	1942	12	1906	16	0	2
АзССР	1942	12	1907	25	1	2
АзССР	1942	12	1908	29	2	1
АзССР	1942	12	1909	20	0	1
АзССР	1942	12	1910	28	0	2
АзССР	1942	12	1911	24	0	1
АзССР	1942	12	1912	27	0	2
АзССР	1942	12	1913	17	2	1
АзССР	1942	12	1914	21	0	2
АзССР	1942	12	1915	16	2	1
АзССР	1942	12	1916	16	0	2
АзССР	1942	12	1917	17	0	1
АзССР	1942	12	1918	17	1	2
АзССР	1942	12	1919	15	0	1
АзССР	1942	12	1920	11	2	1
АзССР	1942	12	1921	44	2	2
АзССР	1942	12	1922	122	3	2
АзССР	1942	12	1923	208	5	4
АзССР	1942	12	1924	673	9	7
АзССР	1942	12	1925	151	4	6
АзССР	1942		1900	306	9	19
АзССР	1942		1901	178	8	15
АзССР	1942		1902	256	10	24
АзССР	1942		1903	222	6	25
АзССР	1942		1904	197	9	26
АзССР	1942		1905	198	5	21
АзССР	1942		1906	206	9	24
АзССР	1942		1907	230	10	26
АзССР	1942		1908	232	9	25
АзССР	1942		1909	219	7	24
АзССР	1942		1910	235	12	28
АзССР	1942		1911	168	7	25
АзССР	1942		1912	256	14	31
АзССР	1942		1913	215	11	28
АзССР	1942		1914	221	5	29
АзССР	1942		1915	150	6	23
АзССР	1942		1916	166	10	20
АзССР	1942		1917	95	9	15
АзССР	1942		1918	116	8	18
АзССР	1942		1919	105	4	15
АзССР	1942		1920	212	10	20
АзССР	1942		1921	321	14	27
АзССР	1942		1922	544	35	45
АзССР	1942		1923	823	28	116
АзССР	1942		1924	1713	52	179
АзССР	1942		1925	425	10	33
АзССР	1942		1926	8	1	2
АзССР	1942		1929	1	0	0
АзССР	1943			664	22	102
АзССР	1943	01		2570	14	14
АзССР	1943	01	1900	340	0	2
АзССР	1943	01	1901	175	4	1
АзССР	1943	01	1902	206	1	2
АзССР	1943	01	1903	171	3	2
АзССР	1943	01	1904	114	1	2
АзССР	1943	01	1905	134	0	2
АзССР	1943	01	1906	101	1	2
АзССР	1943	01	1907	125	2	2
АзССР	1943	01	1908	148	3	1
АзССР	1943	01	1909	106	3	2
АзССР	1943	01	1910	153	5	2
АзССР	1943	01	1911	83	1	1
АзССР	1943	01	1912	118	4	2
АзССР	1943	01	1913	122	4	2
АзССР	1943	01	1914	83	1	2
АзССР	1943	01	1915	57	4	2
АзССР	1943	01	1916	72	4	2
АзССР	1943	01	1917	45	1	1
АзССР	1943	01	1918	57	2	1
АзССР	1943	01	1919	45	1	1
АзССР	1943	01	1920	100	1	2
АзССР	1943	01	1921	153	3	2
АзССР	1943	01	1922	131	4	2
АзССР	1943	01	1923	144	5	4
АзССР	1943	01	1924	214	4	6
АзССР	1943	01	1925	464	16	99
АзССР	1943	01	1926	22	2	2
АзССР	1943	02		112	5	12
АзССР	1943	02	1900	11	1	2
АзССР	1943	02	1901	6	0	1
АзССР	1943	02	1902	6	0	2
АзССР	1943	02	1903	8	0	2
АзССР	1943	02	1904	8	0	2
АзССР	1943	02	1905	12	1	3
АзССР	1943	02	1906	5	0	2
АзССР	1943	02	1907	2	0	3
АзССР	1943	02	1908	6	2	3
АзССР	1943	02	1909	7	2	3
АзССР	1943	02	1910	6	0	4
АзССР	1943	02	1911	1	0	3
АзССР	1943	02	1912	14	0	3
АзССР	1943	02	1913	4	0	2
АзССР	1943	02	1914	3	1	3
АзССР	1943	02	1915	3	0	2
АзССР	1943	02	1916	4	1	2
АзССР	1943	02	1917	4	0	2
АзССР	1943	02	1918	2	0	2
АзССР	1943	02	1919	4	1	1
АзССР	1943	02	1920	11	3	2
АзССР	1943	02	1921	38	1	2
АзССР	1943	02	1922	17	1	2
АзССР	1943	02	1923	37	2	4
АзССР	1943	02	1924	124	1	7
АзССР	1943	02	1925	7840	15	41
АзССР	1943	02	1926	58	2	1
АзССР	1943	03		113	2	14
АзССР	1943	03	1900	13	1	2
АзССР	1943	03	1901	12	0	1
АзССР	1943	03	1902	12	0	2
АзССР	1943	03	1903	19	0	2
АзССР	1943	03	1904	9	1	3
АзССР	1943	03	1905	4	0	3
АзССР	1943	03	1906	8	0	3
АзССР	1943	03	1907	13	0	2
АзССР	1943	03	1908	13	1	2
АзССР	1943	03	1909	4	1	2
АзССР	1943	03	1910	5	0	3
АзССР	1943	03	1911	11	0	3
АзССР	1943	03	1912	14	0	3
АзССР	1943	03	1913	15	0	2
АзССР	1943	03	1914	6	0	2
АзССР	1943	03	1915	9	0	2
АзССР	1943	03	1916	9	0	1
АзССР	1943	03	1917	7	0	1
АзССР	1943	03	1918	14	0	1
АзССР	1943	03	1919	1	0	1
АзССР	1943	03	1920	4	1	2
АзССР	1943	03	1921	10	0	2
АзССР	1943	03	1922	15	0	2
АзССР	1943	03	1923	50	0	4
АзССР	1943	03	1924	51	2	6
АзССР	1943	03	1925	677	2	31
АзССР	1943	03	1926	9	0	2
АзССР	1943	04		218	4	11
АзССР	1943	04	1900	37	1	2
АзССР	1943	04	1901	26	0	1
АзССР	1943	04	1902	17	1	2
АзССР	1943	04	1903	25	0	2
АзССР	1943	04	1904	18	1	2
АзССР	1943	04	1905	23	0	3
АзССР	1943	04	1906	16	0	2
АзССР	1943	04	1907	12	2	2
АзССР	1943	04	1908	30	3	2
АзССР	1943	04	1909	20	0	2
АзССР	1943	04	1910	13	1	3
АзССР	1943	04	1911	12	0	1
АзССР	1943	04	1912	18	0	2
АзССР	1943	04	1913	19	1	2
АзССР	1943	04	1914	14	1	2
АзССР	1943	04	1915	13	0	1
АзССР	1943	04	1916	15	0	1
АзССР	1943	04	1917	8	0	1
АзССР	1943	04	1918	13	0	1
АзССР	1943	04	1919	7	0	1
АзССР	1943	04	1920	9	0	1
АзССР	1943	04	1921	22	1	2
АзССР	1943	04	1922	23	1	2
АзССР	1943	04	1923	27	1	3
АзССР	1943	04	1924	45	1	4
АзССР	1943	04	1925	105	6	14
АзССР	1943	04	1926	13	1	16
АзССР	1943	05		132	0	10
АзССР	1943	05	1900	17	0	1
АзССР	1943	05	1901	10	0	1
АзССР	1943	05	1902	3	0	1
АзССР	1943	05	1903	9	1	2
АзССР	1943	05	1904	2	0	2
АзССР	1943	05	1905	6	0	2
АзССР	1943	05	1906	3	0	1
АзССР	1943	05	1907	9	0	1
АзССР	1943	05	1908	7	1	1
АзССР	1943	05	1909	5	0	2
АзССР	1943	05	1910	8	1	2
АзССР	1943	05	1911	6	0	2
АзССР	1943	05	1912	8	0	2
АзССР	1943	05	1913	7	0	2
АзССР	1943	05	1914	8	0	1
АзССР	1943	05	1915	6	0	1
АзССР	1943	05	1916	3	0	1
АзССР	1943	05	1917	8	0	1
АзССР	1943	05	1918	10	1	1
АзССР	1943	05	1919	2	0	1
АзССР	1943	05	1920	7	1	1
АзССР	1943	05	1921	7	0	1
АзССР	1943	05	1922	24	0	1
АзССР	1943	05	1923	24	0	2
АзССР	1943	05	1924	51	1	4
АзССР	1943	05	1925	199	6	11
АзССР	1943	05	1926	15	0	5
АзССР	1943	06		97	2	8
АзССР	1943	06	1900	16	0	1
АзССР	1943	06	1901	11	0	1
АзССР	1943	06	1902	10	0	1
